year,province,SAC_code,SAC_name,CTUID,fuel_type,fuel_type_description,value
2021,ON,532,"Oshawa, Ontario [532]",5320101.03,BEV,Battery electric vehicles,12
2021,ON,532,"Oshawa, Ontario [532]",5320101.03,PHEV,Plug-in hybrid electric vehicles,7
2021,ON,532,"Oshawa, Ontario [532]",5320101.03,ZEV,All zero-emission vehicles (BEV and PHEV),19
2021,ON,532,"Oshawa, Ontario [532]",5320101.04,BEV,Battery electric vehicles,10
2021,ON,532,"Oshawa, Ontario [532]",5320101.04,PHEV,Plug-in hybrid electric vehicles,7
2021,ON,532,"Oshawa, Ontario [532]",5320101.04,ZEV,All zero-emission vehicles (BEV and PHEV),17
2021,ON,532,"Oshawa, Ontario [532]",5320101.05,BEV,Battery electric vehicles,13
2021,ON,532,"Oshawa, Ontario [532]",5320101.05,PHEV,Plug-in hybrid electric vehicles,8
2021,ON,532,"Oshawa, Ontario [532]",5320101.05,ZEV,All zero-emission vehicles (BEV and PHEV),21
2021,ON,532,"Oshawa, Ontario [532]",5320101.06,BEV,Battery electric vehicles,11
2021,ON,532,"Oshawa, Ontario [532]",5320101.06,PHEV,Plug-in hybrid electric vehicles,6
2021,ON,532,"Oshawa, Ontario [532]",5320101.06,ZEV,All zero-emission vehicles (BEV and PHEV),17
2021,ON,532,"Oshawa, Ontario [532]",5320102.01,BEV,Battery electric vehicles,4
2021,ON,532,"Oshawa, Ontario [532]",5320102.01,PHEV,Plug-in hybrid electric vehicles,10
2021,ON,532,"Oshawa, Ontario [532]",5320102.01,ZEV,All zero-emission vehicles (BEV and PHEV),14
2021,ON,532,"Oshawa, Ontario [532]",5320102.02,BEV,Battery electric vehicles,1
2021,ON,532,"Oshawa, Ontario [532]",5320102.02,PHEV,Plug-in hybrid electric vehicles,1
2021,ON,532,"Oshawa, Ontario [532]",5320102.02,ZEV,All zero-emission vehicles (BEV and PHEV),2
2021,ON,532,"Oshawa, Ontario [532]",5320102.03,BEV,Battery electric vehicles,6
2021,ON,532,"Oshawa, Ontario [532]",5320102.03,PHEV,Plug-in hybrid electric vehicles,6
2021,ON,532,"Oshawa, Ontario [532]",5320102.03,ZEV,All zero-emission vehicles (BEV and PHEV),12
2021,ON,532,"Oshawa, Ontario [532]",5320103.00,BEV,Battery electric vehicles,6
2021,ON,532,"Oshawa, Ontario [532]",5320103.00,PHEV,Plug-in hybrid electric vehicles,7
2021,ON,532,"Oshawa, Ontario [532]",5320103.00,ZEV,All zero-emission vehicles (BEV and PHEV),13
2021,ON,532,"Oshawa, Ontario [532]",5320104.00,BEV,Battery electric vehicles,11
2021,ON,532,"Oshawa, Ontario [532]",5320104.00,PHEV,Plug-in hybrid electric vehicles,6
2021,ON,532,"Oshawa, Ontario [532]",5320104.00,ZEV,All zero-emission vehicles (BEV and PHEV),17
2021,ON,532,"Oshawa, Ontario [532]",5320105.03,BEV,Battery electric vehicles,22
2021,ON,532,"Oshawa, Ontario [532]",5320105.03,PHEV,Plug-in hybrid electric vehicles,27
2021,ON,532,"Oshawa, Ontario [532]",5320105.03,ZEV,All zero-emission vehicles (BEV and PHEV),49
2021,ON,532,"Oshawa, Ontario [532]",5320105.04,BEV,Battery electric vehicles,18
2021,ON,532,"Oshawa, Ontario [532]",5320105.04,PHEV,Plug-in hybrid electric vehicles,2
2021,ON,532,"Oshawa, Ontario [532]",5320105.04,ZEV,All zero-emission vehicles (BEV and PHEV),20
2021,ON,532,"Oshawa, Ontario [532]",5320105.05,BEV,Battery electric vehicles,12
2021,ON,532,"Oshawa, Ontario [532]",5320105.05,PHEV,Plug-in hybrid electric vehicles,7
2021,ON,532,"Oshawa, Ontario [532]",5320105.05,ZEV,All zero-emission vehicles (BEV and PHEV),19
2021,ON,532,"Oshawa, Ontario [532]",5320105.06,BEV,Battery electric vehicles,7
2021,ON,532,"Oshawa, Ontario [532]",5320105.06,PHEV,Plug-in hybrid electric vehicles,1
2021,ON,532,"Oshawa, Ontario [532]",5320105.06,ZEV,All zero-emission vehicles (BEV and PHEV),8
2021,ON,532,"Oshawa, Ontario [532]",5320105.07,BEV,Battery electric vehicles,15
2021,ON,532,"Oshawa, Ontario [532]",5320105.07,PHEV,Plug-in hybrid electric vehicles,12
2021,ON,532,"Oshawa, Ontario [532]",5320105.07,ZEV,All zero-emission vehicles (BEV and PHEV),27
2021,ON,532,"Oshawa, Ontario [532]",5320105.08,BEV,Battery electric vehicles,13
2021,ON,532,"Oshawa, Ontario [532]",5320105.08,PHEV,Plug-in hybrid electric vehicles,3
2021,ON,532,"Oshawa, Ontario [532]",5320105.08,ZEV,All zero-emission vehicles (BEV and PHEV),16
2021,ON,532,"Oshawa, Ontario [532]",5320105.09,BEV,Battery electric vehicles,13
2021,ON,532,"Oshawa, Ontario [532]",5320105.09,PHEV,Plug-in hybrid electric vehicles,5
2021,ON,532,"Oshawa, Ontario [532]",5320105.09,ZEV,All zero-emission vehicles (BEV and PHEV),18
2021,ON,532,"Oshawa, Ontario [532]",5320105.10,BEV,Battery electric vehicles,18
2021,ON,532,"Oshawa, Ontario [532]",5320105.10,PHEV,Plug-in hybrid electric vehicles,5
2021,ON,532,"Oshawa, Ontario [532]",5320105.10,ZEV,All zero-emission vehicles (BEV and PHEV),23
2021,ON,532,"Oshawa, Ontario [532]",5320105.12,BEV,Battery electric vehicles,37
2021,ON,532,"Oshawa, Ontario [532]",5320105.12,PHEV,Plug-in hybrid electric vehicles,18
2021,ON,532,"Oshawa, Ontario [532]",5320105.12,ZEV,All zero-emission vehicles (BEV and PHEV),55
2021,ON,532,"Oshawa, Ontario [532]",5320105.14,BEV,Battery electric vehicles,6
2021,ON,532,"Oshawa, Ontario [532]",5320105.14,PHEV,Plug-in hybrid electric vehicles,1
2021,ON,532,"Oshawa, Ontario [532]",5320105.14,ZEV,All zero-emission vehicles (BEV and PHEV),7
2021,ON,532,"Oshawa, Ontario [532]",5320105.15,BEV,Battery electric vehicles,27
2021,ON,532,"Oshawa, Ontario [532]",5320105.15,PHEV,Plug-in hybrid electric vehicles,14
2021,ON,532,"Oshawa, Ontario [532]",5320105.15,ZEV,All zero-emission vehicles (BEV and PHEV),41
2021,ON,532,"Oshawa, Ontario [532]",5320105.16,BEV,Battery electric vehicles,22
2021,ON,532,"Oshawa, Ontario [532]",5320105.16,PHEV,Plug-in hybrid electric vehicles,15
2021,ON,532,"Oshawa, Ontario [532]",5320105.16,ZEV,All zero-emission vehicles (BEV and PHEV),37
2021,ON,532,"Oshawa, Ontario [532]",5320105.17,BEV,Battery electric vehicles,12
2021,ON,532,"Oshawa, Ontario [532]",5320105.17,PHEV,Plug-in hybrid electric vehicles,3
2021,ON,532,"Oshawa, Ontario [532]",5320105.17,ZEV,All zero-emission vehicles (BEV and PHEV),15
2021,ON,532,"Oshawa, Ontario [532]",5320200.00,BEV,Battery electric vehicles,17
2021,ON,532,"Oshawa, Ontario [532]",5320200.00,PHEV,Plug-in hybrid electric vehicles,14
2021,ON,532,"Oshawa, Ontario [532]",5320200.00,ZEV,All zero-emission vehicles (BEV and PHEV),31
2021,ON,532,"Oshawa, Ontario [532]",5320201.01,BEV,Battery electric vehicles,18
2021,ON,532,"Oshawa, Ontario [532]",5320201.01,PHEV,Plug-in hybrid electric vehicles,13
2021,ON,532,"Oshawa, Ontario [532]",5320201.01,ZEV,All zero-emission vehicles (BEV and PHEV),31
2021,ON,532,"Oshawa, Ontario [532]",5320201.02,BEV,Battery electric vehicles,7
2021,ON,532,"Oshawa, Ontario [532]",5320201.02,PHEV,Plug-in hybrid electric vehicles,8
2021,ON,532,"Oshawa, Ontario [532]",5320201.02,ZEV,All zero-emission vehicles (BEV and PHEV),15
2021,ON,532,"Oshawa, Ontario [532]",5320202.04,BEV,Battery electric vehicles,10
2021,ON,532,"Oshawa, Ontario [532]",5320202.04,PHEV,Plug-in hybrid electric vehicles,15
2021,ON,532,"Oshawa, Ontario [532]",5320202.04,ZEV,All zero-emission vehicles (BEV and PHEV),25
2021,ON,532,"Oshawa, Ontario [532]",5320202.05,BEV,Battery electric vehicles,4
2021,ON,532,"Oshawa, Ontario [532]",5320202.05,PHEV,Plug-in hybrid electric vehicles,7
2021,ON,532,"Oshawa, Ontario [532]",5320202.05,ZEV,All zero-emission vehicles (BEV and PHEV),11
2021,ON,532,"Oshawa, Ontario [532]",5320202.08,BEV,Battery electric vehicles,5
2021,ON,532,"Oshawa, Ontario [532]",5320202.08,PHEV,Plug-in hybrid electric vehicles,7
2021,ON,532,"Oshawa, Ontario [532]",5320202.08,ZEV,All zero-emission vehicles (BEV and PHEV),12
2021,ON,532,"Oshawa, Ontario [532]",5320202.09,BEV,Battery electric vehicles,7
2021,ON,532,"Oshawa, Ontario [532]",5320202.09,PHEV,Plug-in hybrid electric vehicles,3
2021,ON,532,"Oshawa, Ontario [532]",5320202.09,ZEV,All zero-emission vehicles (BEV and PHEV),10
2021,ON,532,"Oshawa, Ontario [532]",5320202.11,BEV,Battery electric vehicles,17
2021,ON,532,"Oshawa, Ontario [532]",5320202.11,PHEV,Plug-in hybrid electric vehicles,11
2021,ON,532,"Oshawa, Ontario [532]",5320202.11,ZEV,All zero-emission vehicles (BEV and PHEV),28
2021,ON,532,"Oshawa, Ontario [532]",5320202.12,BEV,Battery electric vehicles,11
2021,ON,532,"Oshawa, Ontario [532]",5320202.12,PHEV,Plug-in hybrid electric vehicles,4
2021,ON,532,"Oshawa, Ontario [532]",5320202.12,ZEV,All zero-emission vehicles (BEV and PHEV),15
2021,ON,532,"Oshawa, Ontario [532]",5320202.13,BEV,Battery electric vehicles,7
2021,ON,532,"Oshawa, Ontario [532]",5320202.13,PHEV,Plug-in hybrid electric vehicles,2
2021,ON,532,"Oshawa, Ontario [532]",5320202.13,ZEV,All zero-emission vehicles (BEV and PHEV),9
2021,ON,532,"Oshawa, Ontario [532]",5320202.14,BEV,Battery electric vehicles,2
2021,ON,532,"Oshawa, Ontario [532]",5320202.14,ZEV,All zero-emission vehicles (BEV and PHEV),2
2021,ON,532,"Oshawa, Ontario [532]",5320202.15,BEV,Battery electric vehicles,1
2021,ON,532,"Oshawa, Ontario [532]",5320202.15,ZEV,All zero-emission vehicles (BEV and PHEV),1
2021,ON,532,"Oshawa, Ontario [532]",5320202.16,BEV,Battery electric vehicles,17
2021,ON,532,"Oshawa, Ontario [532]",5320202.16,PHEV,Plug-in hybrid electric vehicles,8
2021,ON,532,"Oshawa, Ontario [532]",5320202.16,ZEV,All zero-emission vehicles (BEV and PHEV),25
2021,ON,532,"Oshawa, Ontario [532]",5320202.17,BEV,Battery electric vehicles,3
2021,ON,532,"Oshawa, Ontario [532]",5320202.17,PHEV,Plug-in hybrid electric vehicles,3
2021,ON,532,"Oshawa, Ontario [532]",5320202.17,ZEV,All zero-emission vehicles (BEV and PHEV),6
2021,ON,532,"Oshawa, Ontario [532]",5320202.18,BEV,Battery electric vehicles,4
2021,ON,532,"Oshawa, Ontario [532]",5320202.18,PHEV,Plug-in hybrid electric vehicles,9
2021,ON,532,"Oshawa, Ontario [532]",5320202.18,ZEV,All zero-emission vehicles (BEV and PHEV),13
2021,ON,532,"Oshawa, Ontario [532]",5320203.01,BEV,Battery electric vehicles,6
2021,ON,532,"Oshawa, Ontario [532]",5320203.01,PHEV,Plug-in hybrid electric vehicles,7
2021,ON,532,"Oshawa, Ontario [532]",5320203.01,ZEV,All zero-emission vehicles (BEV and PHEV),13
2021,ON,532,"Oshawa, Ontario [532]",5320203.02,BEV,Battery electric vehicles,3
2021,ON,532,"Oshawa, Ontario [532]",5320203.02,PHEV,Plug-in hybrid electric vehicles,6
2021,ON,532,"Oshawa, Ontario [532]",5320203.02,ZEV,All zero-emission vehicles (BEV and PHEV),9
2021,ON,532,"Oshawa, Ontario [532]",5320203.03,BEV,Battery electric vehicles,9
2021,ON,532,"Oshawa, Ontario [532]",5320203.03,PHEV,Plug-in hybrid electric vehicles,5
2021,ON,532,"Oshawa, Ontario [532]",5320203.03,ZEV,All zero-emission vehicles (BEV and PHEV),14
2021,ON,532,"Oshawa, Ontario [532]",5320203.04,BEV,Battery electric vehicles,14
2021,ON,532,"Oshawa, Ontario [532]",5320203.04,PHEV,Plug-in hybrid electric vehicles,5
2021,ON,532,"Oshawa, Ontario [532]",5320203.04,ZEV,All zero-emission vehicles (BEV and PHEV),19
2021,ON,532,"Oshawa, Ontario [532]",5320204.00,BEV,Battery electric vehicles,6
2021,ON,532,"Oshawa, Ontario [532]",5320204.00,PHEV,Plug-in hybrid electric vehicles,6
2021,ON,532,"Oshawa, Ontario [532]",5320204.00,ZEV,All zero-emission vehicles (BEV and PHEV),12
2021,ON,532,"Oshawa, Ontario [532]",5320205.01,BEV,Battery electric vehicles,1
2021,ON,532,"Oshawa, Ontario [532]",5320205.01,PHEV,Plug-in hybrid electric vehicles,1
2021,ON,532,"Oshawa, Ontario [532]",5320205.01,ZEV,All zero-emission vehicles (BEV and PHEV),2
2021,ON,532,"Oshawa, Ontario [532]",5320205.02,BEV,Battery electric vehicles,2
2021,ON,532,"Oshawa, Ontario [532]",5320205.02,PHEV,Plug-in hybrid electric vehicles,7
2021,ON,532,"Oshawa, Ontario [532]",5320205.02,ZEV,All zero-emission vehicles (BEV and PHEV),9
2021,ON,532,"Oshawa, Ontario [532]",5320206.00,BEV,Battery electric vehicles,8
2021,ON,532,"Oshawa, Ontario [532]",5320206.00,PHEV,Plug-in hybrid electric vehicles,9
2021,ON,532,"Oshawa, Ontario [532]",5320206.00,ZEV,All zero-emission vehicles (BEV and PHEV),17
2021,ON,535,"Toronto, Ontario [535]",5350001.00,BEV,Battery electric vehicles,20
2021,ON,535,"Toronto, Ontario [535]",5350001.00,PHEV,Plug-in hybrid electric vehicles,2
2021,ON,535,"Toronto, Ontario [535]",5350001.00,ZEV,All zero-emission vehicles (BEV and PHEV),22
2021,ON,535,"Toronto, Ontario [535]",5350003.00,BEV,Battery electric vehicles,1
2021,ON,535,"Toronto, Ontario [535]",5350003.00,ZEV,All zero-emission vehicles (BEV and PHEV),1
2021,ON,535,"Toronto, Ontario [535]",5350004.00,BEV,Battery electric vehicles,5
2021,ON,535,"Toronto, Ontario [535]",5350004.00,PHEV,Plug-in hybrid electric vehicles,4
2021,ON,535,"Toronto, Ontario [535]",5350004.00,ZEV,All zero-emission vehicles (BEV and PHEV),9
2021,ON,535,"Toronto, Ontario [535]",5350005.00,BEV,Battery electric vehicles,11
2021,ON,535,"Toronto, Ontario [535]",5350005.00,PHEV,Plug-in hybrid electric vehicles,9
2021,ON,535,"Toronto, Ontario [535]",5350005.00,ZEV,All zero-emission vehicles (BEV and PHEV),20
2021,ON,535,"Toronto, Ontario [535]",5350007.01,BEV,Battery electric vehicles,5
2021,ON,535,"Toronto, Ontario [535]",5350007.01,PHEV,Plug-in hybrid electric vehicles,4
2021,ON,535,"Toronto, Ontario [535]",5350007.01,ZEV,All zero-emission vehicles (BEV and PHEV),9
2021,ON,535,"Toronto, Ontario [535]",5350007.02,BEV,Battery electric vehicles,16
2021,ON,535,"Toronto, Ontario [535]",5350007.02,PHEV,Plug-in hybrid electric vehicles,8
2021,ON,535,"Toronto, Ontario [535]",5350007.02,ZEV,All zero-emission vehicles (BEV and PHEV),24
2021,ON,535,"Toronto, Ontario [535]",5350008.01,BEV,Battery electric vehicles,26
2021,ON,535,"Toronto, Ontario [535]",5350008.01,PHEV,Plug-in hybrid electric vehicles,11
2021,ON,535,"Toronto, Ontario [535]",5350008.01,ZEV,All zero-emission vehicles (BEV and PHEV),37
2021,ON,535,"Toronto, Ontario [535]",5350008.02,BEV,Battery electric vehicles,48
2021,ON,535,"Toronto, Ontario [535]",5350008.02,PHEV,Plug-in hybrid electric vehicles,12
2021,ON,535,"Toronto, Ontario [535]",5350008.02,ZEV,All zero-emission vehicles (BEV and PHEV),60
2021,ON,535,"Toronto, Ontario [535]",5350010.01,BEV,Battery electric vehicles,16
2021,ON,535,"Toronto, Ontario [535]",5350010.01,PHEV,Plug-in hybrid electric vehicles,7
2021,ON,535,"Toronto, Ontario [535]",5350010.01,ZEV,All zero-emission vehicles (BEV and PHEV),23
2021,ON,535,"Toronto, Ontario [535]",5350010.02,BEV,Battery electric vehicles,21
2021,ON,535,"Toronto, Ontario [535]",5350010.02,PHEV,Plug-in hybrid electric vehicles,13
2021,ON,535,"Toronto, Ontario [535]",5350010.02,ZEV,All zero-emission vehicles (BEV and PHEV),34
2021,ON,535,"Toronto, Ontario [535]",5350011.00,BEV,Battery electric vehicles,115
2021,ON,535,"Toronto, Ontario [535]",5350011.00,PHEV,Plug-in hybrid electric vehicles,26
2021,ON,535,"Toronto, Ontario [535]",5350011.00,ZEV,All zero-emission vehicles (BEV and PHEV),141
2021,ON,535,"Toronto, Ontario [535]",5350012.01,BEV,Battery electric vehicles,26
2021,ON,535,"Toronto, Ontario [535]",5350012.01,PHEV,Plug-in hybrid electric vehicles,19
2021,ON,535,"Toronto, Ontario [535]",5350012.01,ZEV,All zero-emission vehicles (BEV and PHEV),45
2021,ON,535,"Toronto, Ontario [535]",5350012.03,BEV,Battery electric vehicles,28
2021,ON,535,"Toronto, Ontario [535]",5350012.03,PHEV,Plug-in hybrid electric vehicles,9
2021,ON,535,"Toronto, Ontario [535]",5350012.03,ZEV,All zero-emission vehicles (BEV and PHEV),37
2021,ON,535,"Toronto, Ontario [535]",5350012.04,BEV,Battery electric vehicles,26
2021,ON,535,"Toronto, Ontario [535]",5350012.04,PHEV,Plug-in hybrid electric vehicles,8
2021,ON,535,"Toronto, Ontario [535]",5350012.04,ZEV,All zero-emission vehicles (BEV and PHEV),34
2021,ON,535,"Toronto, Ontario [535]",5350013.01,BEV,Battery electric vehicles,33
2021,ON,535,"Toronto, Ontario [535]",5350013.01,PHEV,Plug-in hybrid electric vehicles,11
2021,ON,535,"Toronto, Ontario [535]",5350013.01,ZEV,All zero-emission vehicles (BEV and PHEV),44
2021,ON,535,"Toronto, Ontario [535]",5350013.02,BEV,Battery electric vehicles,42
2021,ON,535,"Toronto, Ontario [535]",5350013.02,PHEV,Plug-in hybrid electric vehicles,18
2021,ON,535,"Toronto, Ontario [535]",5350013.02,ZEV,All zero-emission vehicles (BEV and PHEV),60
2021,ON,535,"Toronto, Ontario [535]",5350014.00,BEV,Battery electric vehicles,70
2021,ON,535,"Toronto, Ontario [535]",5350014.00,PHEV,Plug-in hybrid electric vehicles,30
2021,ON,535,"Toronto, Ontario [535]",5350014.00,ZEV,All zero-emission vehicles (BEV and PHEV),100
2021,ON,535,"Toronto, Ontario [535]",5350015.00,BEV,Battery electric vehicles,11
2021,ON,535,"Toronto, Ontario [535]",5350015.00,PHEV,Plug-in hybrid electric vehicles,10
2021,ON,535,"Toronto, Ontario [535]",5350015.00,ZEV,All zero-emission vehicles (BEV and PHEV),21
2021,ON,535,"Toronto, Ontario [535]",5350016.00,BEV,Battery electric vehicles,42
2021,ON,535,"Toronto, Ontario [535]",5350016.00,PHEV,Plug-in hybrid electric vehicles,14
2021,ON,535,"Toronto, Ontario [535]",5350016.00,ZEV,All zero-emission vehicles (BEV and PHEV),56
2021,ON,535,"Toronto, Ontario [535]",5350017.00,BEV,Battery electric vehicles,49
2021,ON,535,"Toronto, Ontario [535]",5350017.00,PHEV,Plug-in hybrid electric vehicles,17
2021,ON,535,"Toronto, Ontario [535]",5350017.00,ZEV,All zero-emission vehicles (BEV and PHEV),66
2021,ON,535,"Toronto, Ontario [535]",5350018.00,BEV,Battery electric vehicles,11
2021,ON,535,"Toronto, Ontario [535]",5350018.00,PHEV,Plug-in hybrid electric vehicles,3
2021,ON,535,"Toronto, Ontario [535]",5350018.00,ZEV,All zero-emission vehicles (BEV and PHEV),14
2021,ON,535,"Toronto, Ontario [535]",5350019.00,BEV,Battery electric vehicles,3
2021,ON,535,"Toronto, Ontario [535]",5350019.00,PHEV,Plug-in hybrid electric vehicles,3
2021,ON,535,"Toronto, Ontario [535]",5350019.00,ZEV,All zero-emission vehicles (BEV and PHEV),6
2021,ON,535,"Toronto, Ontario [535]",5350020.00,BEV,Battery electric vehicles,11
2021,ON,535,"Toronto, Ontario [535]",5350020.00,PHEV,Plug-in hybrid electric vehicles,6
2021,ON,535,"Toronto, Ontario [535]",5350020.00,ZEV,All zero-emission vehicles (BEV and PHEV),17
2021,ON,535,"Toronto, Ontario [535]",5350021.00,BEV,Battery electric vehicles,35
2021,ON,535,"Toronto, Ontario [535]",5350021.00,PHEV,Plug-in hybrid electric vehicles,19
2021,ON,535,"Toronto, Ontario [535]",5350021.00,ZEV,All zero-emission vehicles (BEV and PHEV),54
2021,ON,535,"Toronto, Ontario [535]",5350022.00,BEV,Battery electric vehicles,26
2021,ON,535,"Toronto, Ontario [535]",5350022.00,PHEV,Plug-in hybrid electric vehicles,6
2021,ON,535,"Toronto, Ontario [535]",5350022.00,ZEV,All zero-emission vehicles (BEV and PHEV),32
2021,ON,535,"Toronto, Ontario [535]",5350023.00,BEV,Battery electric vehicles,29
2021,ON,535,"Toronto, Ontario [535]",5350023.00,PHEV,Plug-in hybrid electric vehicles,23
2021,ON,535,"Toronto, Ontario [535]",5350023.00,ZEV,All zero-emission vehicles (BEV and PHEV),52
2021,ON,535,"Toronto, Ontario [535]",5350024.00,BEV,Battery electric vehicles,25
2021,ON,535,"Toronto, Ontario [535]",5350024.00,PHEV,Plug-in hybrid electric vehicles,15
2021,ON,535,"Toronto, Ontario [535]",5350024.00,ZEV,All zero-emission vehicles (BEV and PHEV),40
2021,ON,535,"Toronto, Ontario [535]",5350025.00,BEV,Battery electric vehicles,12
2021,ON,535,"Toronto, Ontario [535]",5350025.00,PHEV,Plug-in hybrid electric vehicles,9
2021,ON,535,"Toronto, Ontario [535]",5350025.00,ZEV,All zero-emission vehicles (BEV and PHEV),21
2021,ON,535,"Toronto, Ontario [535]",5350026.00,BEV,Battery electric vehicles,17
2021,ON,535,"Toronto, Ontario [535]",5350026.00,PHEV,Plug-in hybrid electric vehicles,12
2021,ON,535,"Toronto, Ontario [535]",5350026.00,ZEV,All zero-emission vehicles (BEV and PHEV),29
2021,ON,535,"Toronto, Ontario [535]",5350027.00,BEV,Battery electric vehicles,12
2021,ON,535,"Toronto, Ontario [535]",5350027.00,PHEV,Plug-in hybrid electric vehicles,8
2021,ON,535,"Toronto, Ontario [535]",5350027.00,ZEV,All zero-emission vehicles (BEV and PHEV),20
2021,ON,535,"Toronto, Ontario [535]",5350028.01,BEV,Battery electric vehicles,8
2021,ON,535,"Toronto, Ontario [535]",5350028.01,PHEV,Plug-in hybrid electric vehicles,7
2021,ON,535,"Toronto, Ontario [535]",5350028.01,ZEV,All zero-emission vehicles (BEV and PHEV),15
2021,ON,535,"Toronto, Ontario [535]",5350028.02,BEV,Battery electric vehicles,18
2021,ON,535,"Toronto, Ontario [535]",5350028.02,PHEV,Plug-in hybrid electric vehicles,7
2021,ON,535,"Toronto, Ontario [535]",5350028.02,ZEV,All zero-emission vehicles (BEV and PHEV),25
2021,ON,535,"Toronto, Ontario [535]",5350029.00,BEV,Battery electric vehicles,22
2021,ON,535,"Toronto, Ontario [535]",5350029.00,PHEV,Plug-in hybrid electric vehicles,15
2021,ON,535,"Toronto, Ontario [535]",5350029.00,ZEV,All zero-emission vehicles (BEV and PHEV),37
2021,ON,535,"Toronto, Ontario [535]",5350030.00,BEV,Battery electric vehicles,13
2021,ON,535,"Toronto, Ontario [535]",5350030.00,PHEV,Plug-in hybrid electric vehicles,5
2021,ON,535,"Toronto, Ontario [535]",5350030.00,ZEV,All zero-emission vehicles (BEV and PHEV),18
2021,ON,535,"Toronto, Ontario [535]",5350031.00,BEV,Battery electric vehicles,10
2021,ON,535,"Toronto, Ontario [535]",5350031.00,PHEV,Plug-in hybrid electric vehicles,1
2021,ON,535,"Toronto, Ontario [535]",5350031.00,ZEV,All zero-emission vehicles (BEV and PHEV),11
2021,ON,535,"Toronto, Ontario [535]",5350032.00,BEV,Battery electric vehicles,7
2021,ON,535,"Toronto, Ontario [535]",5350032.00,PHEV,Plug-in hybrid electric vehicles,3
2021,ON,535,"Toronto, Ontario [535]",5350032.00,ZEV,All zero-emission vehicles (BEV and PHEV),10
2021,ON,535,"Toronto, Ontario [535]",5350033.00,BEV,Battery electric vehicles,5
2021,ON,535,"Toronto, Ontario [535]",5350033.00,PHEV,Plug-in hybrid electric vehicles,3
2021,ON,535,"Toronto, Ontario [535]",5350033.00,ZEV,All zero-emission vehicles (BEV and PHEV),8
2021,ON,535,"Toronto, Ontario [535]",5350034.01,BEV,Battery electric vehicles,3
2021,ON,535,"Toronto, Ontario [535]",5350034.01,PHEV,Plug-in hybrid electric vehicles,4
2021,ON,535,"Toronto, Ontario [535]",5350034.01,ZEV,All zero-emission vehicles (BEV and PHEV),7
2021,ON,535,"Toronto, Ontario [535]",5350034.02,BEV,Battery electric vehicles,11
2021,ON,535,"Toronto, Ontario [535]",5350034.02,PHEV,Plug-in hybrid electric vehicles,9
2021,ON,535,"Toronto, Ontario [535]",5350034.02,ZEV,All zero-emission vehicles (BEV and PHEV),20
2021,ON,535,"Toronto, Ontario [535]",5350035.00,BEV,Battery electric vehicles,35
2021,ON,535,"Toronto, Ontario [535]",5350035.00,PHEV,Plug-in hybrid electric vehicles,33
2021,ON,535,"Toronto, Ontario [535]",5350035.00,ZEV,All zero-emission vehicles (BEV and PHEV),68
2021,ON,535,"Toronto, Ontario [535]",5350036.00,BEV,Battery electric vehicles,11
2021,ON,535,"Toronto, Ontario [535]",5350036.00,PHEV,Plug-in hybrid electric vehicles,8
2021,ON,535,"Toronto, Ontario [535]",5350036.00,ZEV,All zero-emission vehicles (BEV and PHEV),19
2021,ON,535,"Toronto, Ontario [535]",5350037.00,BEV,Battery electric vehicles,7
2021,ON,535,"Toronto, Ontario [535]",5350037.00,PHEV,Plug-in hybrid electric vehicles,3
2021,ON,535,"Toronto, Ontario [535]",5350037.00,ZEV,All zero-emission vehicles (BEV and PHEV),10
2021,ON,535,"Toronto, Ontario [535]",5350038.00,BEV,Battery electric vehicles,6
2021,ON,535,"Toronto, Ontario [535]",5350038.00,PHEV,Plug-in hybrid electric vehicles,5
2021,ON,535,"Toronto, Ontario [535]",5350038.00,ZEV,All zero-emission vehicles (BEV and PHEV),11
2021,ON,535,"Toronto, Ontario [535]",5350039.00,BEV,Battery electric vehicles,7
2021,ON,535,"Toronto, Ontario [535]",5350039.00,PHEV,Plug-in hybrid electric vehicles,2
2021,ON,535,"Toronto, Ontario [535]",5350039.00,ZEV,All zero-emission vehicles (BEV and PHEV),9
2021,ON,535,"Toronto, Ontario [535]",5350040.00,BEV,Battery electric vehicles,10
2021,ON,535,"Toronto, Ontario [535]",5350040.00,PHEV,Plug-in hybrid electric vehicles,4
2021,ON,535,"Toronto, Ontario [535]",5350040.00,ZEV,All zero-emission vehicles (BEV and PHEV),14
2021,ON,535,"Toronto, Ontario [535]",5350041.00,BEV,Battery electric vehicles,13
2021,ON,535,"Toronto, Ontario [535]",5350041.00,PHEV,Plug-in hybrid electric vehicles,3
2021,ON,535,"Toronto, Ontario [535]",5350041.00,ZEV,All zero-emission vehicles (BEV and PHEV),16
2021,ON,535,"Toronto, Ontario [535]",5350042.00,BEV,Battery electric vehicles,19
2021,ON,535,"Toronto, Ontario [535]",5350042.00,PHEV,Plug-in hybrid electric vehicles,6
2021,ON,535,"Toronto, Ontario [535]",5350042.00,ZEV,All zero-emission vehicles (BEV and PHEV),25
2021,ON,535,"Toronto, Ontario [535]",5350043.00,BEV,Battery electric vehicles,22
2021,ON,535,"Toronto, Ontario [535]",5350043.00,PHEV,Plug-in hybrid electric vehicles,4
2021,ON,535,"Toronto, Ontario [535]",5350043.00,ZEV,All zero-emission vehicles (BEV and PHEV),26
